regime,feature,target,scope,weighting,n,sources,positive_n,positive_sources,negative_sources,within_source_auc,within_source_identifiable_n,auc,ap,brier,balanced_accuracy,prevalence
pooled_loso,robot_action,base_success,base_failure,decision,116,20,0,0,20,,0,,,0.3173391361935115,,0.0
pooled_loso,robot_action,base_success,base_failure,source,116,20,0,0,20,,0,,,0.31559388750228395,,0.0
pooled_loso,robot_action,base_success,glass_base_failure,decision,99,20,0,0,20,,0,,,0.31000544332666896,,0.0
pooled_loso,robot_action,base_success,glass_base_failure,source,99,20,0,0,20,,0,,,0.3152085107656925,,0.0
pooled_loso,robot_action,base_success,glass_base_crash,decision,91,20,0,0,20,,0,,,0.3160678321459858,,0.0
pooled_loso,robot_action,base_success,glass_base_crash,source,91,20,0,0,20,,0,,,0.3122960827054065,,0.0
pooled_loso,robot_action,base_success,T-5,decision,63,20,31,16,20,0.75,16,0.7993951612903224,0.7488376232105117,0.2093672185547947,0.686491935483871,0.49206349206349204
pooled_loso,robot_action,base_success,T-5,source,63,20,31,16,20,0.75,16,0.8197690791326389,0.7137723951538324,0.18977695761038368,0.7383835539284709,0.4416666666666667
pooled_loso,robot_action,base_success,glass_T-5,decision,23,20,0,0,20,,0,,,0.2481663307544368,,0.0
pooled_loso,robot_action,base_success,glass_T-5,source,23,20,0,0,20,,0,,,0.24454084262424047,,0.0
pooled_loso,robot_action,base_success,T-10,decision,63,20,35,17,20,0.6102941176470589,17,0.6479591836734697,0.6514506112027175,0.2289712824481569,0.5214285714285716,0.5555555555555554
pooled_loso,robot_action,base_success,T-10,source,63,20,35,17,20,0.6102941176470589,17,0.7269444444444444,0.6575124203417867,0.20422824703310458,0.6,0.4999999999999999
pooled_loso,robot_action,base_success,glass_T-10,decision,23,20,0,0,20,,0,,,0.2570911560963953,,0.0
pooled_loso,robot_action,base_success,glass_T-10,source,23,20,0,0,20,,0,,,0.24999063820080136,,0.0
pooled_loso,robot_action,base_success,T-20,decision,63,20,40,17,19,0.4140625,16,0.5717391304347832,0.7089833532767053,0.21578356553437056,0.5277173913043479,0.6349206349206344
pooled_loso,robot_action,base_success,T-20,source,63,20,40,17,19,0.4140625,16,0.6829751131221723,0.7193535114647381,0.19275879625399298,0.6363122171945703,0.5666666666666664
pooled_loso,robot_action,base_success,glass_T-20,decision,23,20,1,1,19,,0,0.27272727272727276,0.058823529411764726,0.34911333064211003,0.5681818181818182,0.043478260869565216
pooled_loso,robot_action,base_success,glass_T-20,source,23,20,1,1,19,,0,0.26315789473684204,0.06666666666666665,0.3446436326157939,0.5789473684210527,0.04999999999999999
pooled_loso,robot_action,base_success,T-30,decision,57,19,36,16,18,0.21666666666666667,15,0.43518518518518506,0.6119834902354192,0.22460618173054997,0.5436507936507936,0.6315789473684212
pooled_loso,robot_action,base_success,T-30,source,57,19,36,16,18,0.21666666666666667,15,0.5606249999999997,0.596721056837538,0.20116147329685935,0.6487499999999998,0.56140350877193
pooled_loso,robot_action,base_success,glass_T-30,decision,21,19,1,1,18,,0,0.3499999999999999,0.07142857142857141,0.3768930641524668,0.575,0.047619047619047616
pooled_loso,robot_action,base_success,glass_T-30,source,21,19,1,1,18,,0,0.3333333333333333,0.07692307692307691,0.3712615015916814,0.5833333333333334,0.05263157894736844
pooled_loso,robot_action,base_success,T-40,decision,27,9,15,6,9,0.5,6,0.5666666666666665,0.5944456807756041,0.22555990390272698,0.625,0.5555555555555556
pooled_loso,robot_action,base_success,T-40,source,27,9,15,6,9,0.5,6,0.7386363636363634,0.571065980782214,0.1760226232637902,0.78125,0.40740740740740744
pooled_loso,robot_action,base_success,glass_T-40,decision,11,9,0,0,9,,0,,,0.3101730711952952,,0.0
pooled_loso,robot_action,base_success,glass_T-40,source,11,9,0,0,9,,0,,,0.29072968545646083,,0.0
pooled_loso,hidden_robot_action,base_crash,all,decision,273,20,92,20,19,0.7055613124692071,19,0.7762430939226498,0.6736056982823808,0.16821571268209995,0.6762250780687004,0.336996336996337
pooled_loso,hidden_robot_action,base_crash,all,source,273,20,92,20,19,0.7055613124692071,19,0.8081442508907586,0.7358631476227565,0.1669782380542177,0.7170102625974626,0.38916666666666666
pooled_loso,hidden_robot_action,base_crash,glass,decision,101,20,91,20,8,0.4930555555555556,8,0.5725274725274726,0.9016101565947788,0.32753567492740626,0.5532967032967034,0.9009900990099009
pooled_loso,hidden_robot_action,base_crash,glass,source,101,20,91,20,8,0.4930555555555556,8,0.5512376293679373,0.8932735520004876,0.3288334035987914,0.5485200534456599,0.8975000000000001
pooled_loso,hidden_robot_action,base_crash,controls,decision,172,17,1,1,17,0.5555555555555556,1,0.43859649122807065,0.010309278350515452,0.0746615488054957,0.4824561403508772,0.005813953488372093
pooled_loso,hidden_robot_action,base_crash,controls,source,172,17,1,1,17,0.5555555555555556,1,0.44526627218934856,0.010554089709762553,0.07353853396850789,0.4820019723865878,0.005882352941176471
pooled_loso,hidden_robot_action,base_crash,base_failure,decision,116,20,92,20,13,0.6222222222222222,13,0.6802536231884061,0.8644845022913602,0.3005361824141448,0.6385869565217392,0.7931034482758619
pooled_loso,hidden_robot_action,base_crash,base_failure,source,116,20,92,20,13,0.6222222222222222,13,0.6474190245369397,0.8670682426924621,0.31276944127979134,0.6102070732549352,0.826989676989677
pooled_loso,hidden_robot_action,base_crash,glass_base_failure,decision,99,20,91,20,6,0.5185185185185185,6,0.5549450549450552,0.9098147955296646,0.3320403476331163,0.5157967032967034,0.919191919191919
pooled_loso,hidden_robot_action,base_crash,glass_base_failure,source,99,20,91,20,6,0.5185185185185185,6,0.5237488677536233,0.9041278483323195,0.3359611933155417,0.5024909420289856,0.9199999999999999
pooled_loso,hidden_robot_action,base_crash,glass_base_crash,decision,91,20,91,20,0,,0,,1.0000000000000002,0.3335943104862546,,0.9999999999999997
pooled_loso,hidden_robot_action,base_crash,glass_base_crash,source,91,20,91,20,0,,0,,1.0000000000000004,0.33254307411354633,,1.0
pooled_loso,hidden_robot_action,base_crash,T-5,decision,63,20,22,19,17,0.859375,16,0.8503325942350334,0.7496532980419838,0.1454719270568147,0.7815964523281598,0.3492063492063492
pooled_loso,hidden_robot_action,base_crash,T-5,source,63,20,22,19,17,0.859375,16,0.8822857142857141,0.8419698268967604,0.13517322609072513,0.8242857142857143,0.41666666666666674
pooled_loso,hidden_robot_action,base_crash,glass_T-5,decision,23,20,22,19,1,,0,0.04545454545454546,0.8984412949505983,0.28457767631529496,0.31818181818181823,0.9565217391304346
pooled_loso,hidden_robot_action,base_crash,glass_T-5,source,23,20,22,19,1,,0,0.05263157894736841,0.8888160136054231,0.28740888446092777,0.31578947368421045,0.95
pooled_loso,hidden_robot_action,base_crash,T-10,decision,63,20,22,19,17,0.84375,16,0.9013303769401328,0.8558558848194369,0.12094124500487768,0.7588691796008871,0.3492063492063492
pooled_loso,hidden_robot_action,base_crash,T-10,source,63,20,22,19,17,0.84375,16,0.9214285714285714,0.912700036224511,0.10857005178234103,0.8171428571428574,0.41666666666666646
pooled_loso,hidden_robot_action,base_crash,glass_T-10,decision,23,20,22,19,1,,0,0.9999999999999998,1.0,0.21610356715662243,0.7954545454545454,0.9565217391304346
pooled_loso,hidden_robot_action,base_crash,glass_T-10,source,23,20,22,19,1,,0,1.0000000000000002,0.9999999999999996,0.20339204457538032,0.8157894736842104,0.95
pooled_loso,hidden_robot_action,base_crash,T-20,decision,63,20,21,18,18,0.6796875,16,0.6904761904761906,0.6120490859814057,0.2002294024398863,0.6309523809523809,0.3333333333333333
pooled_loso,hidden_robot_action,base_crash,T-20,source,63,20,21,18,18,0.6796875,16,0.6991626794258374,0.5922588710877872,0.2231309429146099,0.6650717703349284,0.3666666666666666
pooled_loso,hidden_robot_action,base_crash,glass_T-20,decision,23,20,21,18,2,,0,0.3333333333333334,0.8559355224312053,0.4167894821303611,0.3928571428571429,0.9130434782608694
pooled_loso,hidden_robot_action,base_crash,glass_T-20,source,23,20,21,18,2,,0,0.3333333333333333,0.8387106847843193,0.4233124383248359,0.38888888888888884,0.8999999999999999
pooled_loso,hidden_robot_action,base_crash,T-30,decision,57,19,17,16,16,0.5769230769230769,13,0.651470588235294,0.5486204881825355,0.1860888668147085,0.575735294117647,0.2982456140350877
pooled_loso,hidden_robot_action,base_crash,T-30,source,57,19,17,16,16,0.5769230769230769,13,0.7576154602030791,0.7460372702813372,0.18093835912447923,0.6487061906321652,0.3771929824561403
pooled_loso,hidden_robot_action,base_crash,glass_T-30,decision,21,19,17,16,4,1.0,1,0.5441176470588233,0.8840506381960577,0.36299166942951416,0.5882352941176471,0.8095238095238095
pooled_loso,hidden_robot_action,base_crash,glass_T-30,source,21,19,17,16,4,1.0,1,0.5161290322580644,0.8828150623469635,0.3592716571454867,0.5967741935483871,0.8157894736842108
pooled_loso,hidden_robot_action,base_crash,T-40,decision,27,9,10,7,7,0.5,5,0.6117647058823531,0.5473009302882099,0.21916081333983115,0.5205882352941177,0.37037037037037035
pooled_loso,hidden_robot_action,base_crash,T-40,source,27,9,10,7,7,0.5,5,0.6708333333333334,0.6853581204785013,0.21379459239004073,0.525,0.4444444444444444
pooled_loso,hidden_robot_action,base_crash,glass_T-40,decision,11,9,9,7,2,,0,0.5555555555555555,0.8412257495590828,0.3960410382541655,0.3055555555555555,0.8181818181818183
pooled_loso,hidden_robot_action,base_crash,glass_T-40,source,11,9,9,7,2,,0,0.5714285714285713,0.8220985363842505,0.37039605815139687,0.3214285714285714,0.7777777777777779
pooled_loso,hidden_robot_action,detour_success,all,decision,273,20,128,18,19,0.606114698930443,17,0.5707974137931023,0.5724169665846595,0.2506762696174213,0.5398976293103448,0.46886446886446886
pooled_loso,hidden_robot_action,detour_success,all,source,273,20,128,18,19,0.606114698930443,17,0.6132929327817507,0.5694108622022691,0.23953749198914168,0.5573737548178443,0.4347222222222222
pooled_loso,hidden_robot_action,detour_success,glass,decision,101,20,23,7,19,0.4305555555555556,6,0.3868450390189522,0.22101031602923002,0.2609292968131666,0.36399108138238573,0.22772277227722776
pooled_loso,hidden_robot_action,detour_success,glass,source,101,20,23,7,19,0.4305555555555556,6,0.3904596645231535,0.24093576685929957,0.26275150924417623,0.3573145974391253,0.24250000000000005
pooled_loso,hidden_robot_action,detour_success,controls,decision,172,17,105,17,15,0.6801166056166056,15,0.5965884861407253,0.7186128459509425,0.2446555966710824,0.5753375977256574,0.6104651162790699
pooled_loso,hidden_robot_action,detour_success,controls,source,172,17,105,17,15,0.6801166056166056,15,0.5931747036967265,0.7092861989538815,0.2446988886991949,0.5761219843601574,0.6009803921568626
pooled_loso,hidden_robot_action,detour_success,base_failure,decision,116,20,31,11,19,0.48547619047619045,10,0.4903225806451614,0.31212965923080577,0.24804604588131385,0.45844402277039853,0.2672413793103448
pooled_loso,hidden_robot_action,detour_success,base_failure,source,116,20,31,11,19,0.48547619047619045,10,0.47587330102073033,0.30757377108377715,0.250206044632398,0.4370554746903987,0.263455710955711
pooled_loso,hidden_robot_action,detour_success,glass_base_failure,decision,99,20,22,7,19,0.4166666666666667,6,0.39138134592680046,0.21989893642585306,0.25994092886429565,0.37012987012987014,0.22222222222222227
pooled_loso,hidden_robot_action,detour_success,glass_base_failure,source,99,20,22,7,19,0.4166666666666667,6,0.3937203033625732,0.24073079586918117,0.2625636332191519,0.36376096491228066,0.24000000000000002
pooled_loso,hidden_robot_action,detour_success,glass_base_crash,decision,91,20,22,7,18,0.5,5,0.38076416337285923,0.2329904827373503,0.26531729086044875,0.3642951251646906,0.24175824175824173
pooled_loso,hidden_robot_action,detour_success,glass_base_crash,source,91,20,22,7,18,0.5,5,0.39453231833774255,0.24895834068349848,0.2616966852595566,0.3642707080072557,0.25250000000000006
pooled_loso,hidden_robot_action,detour_success,T-5,decision,63,20,25,12,18,0.55,10,0.5694736842105266,0.48625838425090173,0.25111092355801024,0.5226315789473686,0.3968253968253968
pooled_loso,hidden_robot_action,detour_success,T-5,source,63,20,25,12,18,0.55,10,0.6478124999999998,0.5014853516676918,0.21757601739085367,0.5624999999999999,0.33333333333333337
pooled_loso,hidden_robot_action,detour_success,glass_T-5,decision,23,20,4,4,17,1.0,1,0.3157894736842105,0.1534226190476191,0.26401336613715715,0.31578947368421056,0.17391304347826086
pooled_loso,hidden_robot_action,detour_success,glass_T-5,source,23,20,4,4,17,1.0,1,0.33333333333333326,0.158938551265917,0.24492379404819156,0.3484848484848484,0.17499999999999996
pooled_loso,hidden_robot_action,detour_success,T-10,decision,63,20,33,15,17,0.7979166666666666,12,0.704040404040404,0.7258401794989787,0.2146447333131438,0.6227272727272728,0.5238095238095237
pooled_loso,hidden_robot_action,detour_success,T-10,source,63,20,33,15,17,0.7979166666666666,12,0.7773426573426572,0.7322648088049204,0.1868280841580446,0.6832167832167834,0.45833333333333326
pooled_loso,hidden_robot_action,detour_success,glass_T-10,decision,23,20,7,6,14,,0,0.5089285714285714,0.42048665620094194,0.23963031518820363,0.4151785714285714,0.30434782608695654
pooled_loso,hidden_robot_action,detour_success,glass_T-10,source,23,20,7,6,14,,0,0.5297619047619048,0.44013666072489593,0.2353405656675852,0.4404761904761904,0.29999999999999993
pooled_loso,hidden_robot_action,detour_success,T-20,decision,63,20,32,18,17,0.6416666666666667,15,0.5534274193548387,0.6338490819227617,0.2568613088146209,0.5902217741935484,0.5079365079365079
pooled_loso,hidden_robot_action,detour_success,T-20,source,63,20,32,18,17,0.6416666666666667,15,0.531814392886913,0.5784071787697547,0.2728778455822173,0.5541817171436509,0.49166666666666653
pooled_loso,hidden_robot_action,detour_success,glass_T-20,decision,23,20,7,7,14,1.0,1,0.43750000000000006,0.3017200191113235,0.25264407786400156,0.4776785714285714,0.30434782608695654
pooled_loso,hidden_robot_action,detour_success,glass_T-20,source,23,20,7,7,14,1.0,1,0.43874643874643865,0.3176653171390013,0.25737333701612547,0.44586894586894577,0.3249999999999999
pooled_loso,hidden_robot_action,detour_success,T-30,decision,57,19,26,17,16,0.4801587301587302,14,0.45037220843672443,0.4905612880130197,0.27525859254849516,0.44727047146401977,0.45614035087719296
pooled_loso,hidden_robot_action,detour_success,T-30,source,57,19,26,17,16,0.4801587301587302,14,0.4693432928727045,0.4846779640930829,0.2830539317317365,0.4603174603174601,0.4473684210526316
pooled_loso,hidden_robot_action,detour_success,glass_T-30,decision,21,19,4,4,15,,0,0.2941176470588235,0.16706349206349203,0.2864344746118362,0.29411764705882343,0.19047619047619047
pooled_loso,hidden_robot_action,detour_success,glass_T-30,source,21,19,4,4,15,,0,0.28333333333333327,0.1815499226006192,0.29391254538605577,0.28333333333333327,0.21052631578947376
pooled_loso,hidden_robot_action,detour_success,T-40,decision,27,9,12,6,9,0.3333333333333333,6,0.4666666666666666,0.45786750665267295,0.2674078885958503,0.4833333333333333,0.4444444444444444
pooled_loso,hidden_robot_action,detour_success,T-40,source,27,9,12,6,9,0.3333333333333333,6,0.66820987654321,0.4580634468921363,0.20185520079711197,0.5833333333333334,0.3333333333333333
pooled_loso,hidden_robot_action,detour_success,glass_T-40,decision,11,9,1,1,8,,0,0.29999999999999993,0.12499999999999999,0.267646959084176,0.19999999999999996,0.09090909090909091
pooled_loso,hidden_robot_action,detour_success,glass_T-40,source,11,9,1,1,8,,0,0.37499999999999994,0.16666666666666663,0.2547653613534223,0.21874999999999997,0.1111111111111111
pooled_loso,hidden_robot_action,base_success,all,decision,273,20,157,17,20,0.7106977616702622,17,0.756698879859432,0.7556977507624382,0.18763140758233215,0.7089830880737975,0.575091575091575
pooled_loso,hidden_robot_action,base_success,all,source,273,20,157,17,20,0.7106977616702622,17,0.8044568725600544,0.7549632604921064,0.16969159104619613,0.7534497346025097,0.5197222222222222
pooled_loso,hidden_robot_action,base_success,glass,decision,101,20,2,2,20,0.3333333333333333,2,0.6414141414141419,0.04195804195804194,0.24115543300806166,0.542929292929293,0.019801980198019802
pooled_loso,hidden_robot_action,base_success,glass,source,101,20,2,2,20,0.3333333333333333,2,0.651889741403808,0.05000295351172542,0.24217895320962995,0.5744529695936345,0.022500000000000006
pooled_loso,hidden_robot_action,base_success,controls,decision,172,17,155,17,11,0.520484569063235,11,0.6087286527514231,0.9144125665688181,0.15620160195443286,0.611954459203036,0.9011627906976745
pooled_loso,hidden_robot_action,base_success,controls,source,172,17,155,17,11,0.520484569063235,11,0.5748815795298596,0.9079981592623547,0.15684012579435425,0.5792476426579308,0.903921568627451
pooled_loso,hidden_robot_action,base_success,base_failure,decision,116,20,0,0,20,,0,,,0.264873716870539,,0.0
pooled_loso,hidden_robot_action,base_success,base_failure,source,116,20,0,0,20,,0,,,0.2599855029059336,,0.0
