id,source,condition,role,method,selection_horizon,evaluation_horizon,shared,choice,A_base_success,A_selected_success,A_gain,A_base_accident,A_selected_accident,A_accident_delta,A_loss,A_new_accident,A_intervention,B_base_success,B_selected_success,B_gain,B_base_accident,B_selected_accident,B_accident_delta,B_loss,B_new_accident,B_intervention,C_base_success,C_selected_success,C_gain,C_base_accident,C_selected_accident,C_accident_delta,C_loss,C_new_accident,C_intervention
n05,ef8283081686cbd95ae17eda79854c8610e194084eb266e7703c590c41fb076b,noglass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n06,b6582497de00f43f933a2c1c1c4a5b7222983b237fde8a0fc5c3fcd097e18f56,glass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n07,b6582497de00f43f933a2c1c1c4a5b7222983b237fde8a0fc5c3fcd097e18f56,offpath,fresh_development,real_one,220,220,True,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n08,b6582497de00f43f933a2c1c1c4a5b7222983b237fde8a0fc5c3fcd097e18f56,noglass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n09,3c59cd9c83a88507e14cd630c54833ec485b9500aae6ab55802f0825445d157a,glass,fresh_development,real_one,220,220,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n10,3c59cd9c83a88507e14cd630c54833ec485b9500aae6ab55802f0825445d157a,offpath,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n11,3c59cd9c83a88507e14cd630c54833ec485b9500aae6ab55802f0825445d157a,noglass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n12,12a8f0f235d0bd6a60302217dca9c067046c62b36266b6f73c991e9ff218b09a,glass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n13,12a8f0f235d0bd6a60302217dca9c067046c62b36266b6f73c991e9ff218b09a,offpath,fresh_development,real_one,220,220,True,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n14,12a8f0f235d0bd6a60302217dca9c067046c62b36266b6f73c991e9ff218b09a,noglass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n15,be38cd0011d882f07955053af1321fbad6346f48f9137aad4edef3eea68ff495,glass,fresh_development,real_one,220,220,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n16,be38cd0011d882f07955053af1321fbad6346f48f9137aad4edef3eea68ff495,offpath,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n17,be38cd0011d882f07955053af1321fbad6346f48f9137aad4edef3eea68ff495,noglass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n18,2cab15ddf85106c984a3a70fae7caa20c4c3de7d592eb7c913a2b65f46da4101,glass,fresh_development,real_one,220,220,True,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n19,2cab15ddf85106c984a3a70fae7caa20c4c3de7d592eb7c913a2b65f46da4101,offpath,fresh_development,real_one,220,220,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n20,2cab15ddf85106c984a3a70fae7caa20c4c3de7d592eb7c913a2b65f46da4101,noglass,fresh_development,real_one,220,220,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n21,7b9d6bca7a304a1d0c1f4950774945ff15e36a23c561032d803e0e3ae2e6bce0,glass,fresh_development,real_one,220,220,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n22,7b9d6bca7a304a1d0c1f4950774945ff15e36a23c561032d803e0e3ae2e6bce0,offpath,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n23,7b9d6bca7a304a1d0c1f4950774945ff15e36a23c561032d803e0e3ae2e6bce0,noglass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n24,1ab332ec5aa8efc38947cbe7ff9b85214443070686c44099c2f1f6303b3c7119,glass,fresh_development,real_one,220,220,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n25,1ab332ec5aa8efc38947cbe7ff9b85214443070686c44099c2f1f6303b3c7119,offpath,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n26,1ab332ec5aa8efc38947cbe7ff9b85214443070686c44099c2f1f6303b3c7119,noglass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n27,dab82e299d89408da6be5fbba460811a9de7f0b3690bf437f730e4db3d5bd517,glass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n28,dab82e299d89408da6be5fbba460811a9de7f0b3690bf437f730e4db3d5bd517,offpath,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n29,dab82e299d89408da6be5fbba460811a9de7f0b3690bf437f730e4db3d5bd517,noglass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n30,cdaa783a4c54d40973e9684769d0544dcb621b535a49d156eec403038ccab9ff,glass,fresh_development,real_one,220,220,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n31,cdaa783a4c54d40973e9684769d0544dcb621b535a49d156eec403038ccab9ff,offpath,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n32,cdaa783a4c54d40973e9684769d0544dcb621b535a49d156eec403038ccab9ff,noglass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n33,27c048dea06d4e319ccf5fc1770c38eff3078f226df91f98fe32b5c5957efb91,glass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n34,27c048dea06d4e319ccf5fc1770c38eff3078f226df91f98fe32b5c5957efb91,offpath,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n35,27c048dea06d4e319ccf5fc1770c38eff3078f226df91f98fe32b5c5957efb91,noglass,fresh_development,real_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n00,9b7248dace9d27137356340f7a8cda4c7dd1b09dc213478328a6d05f51f22e11,glass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n01,9b7248dace9d27137356340f7a8cda4c7dd1b09dc213478328a6d05f51f22e11,offpath,fresh_development,real_one,220,440,True,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n02,9b7248dace9d27137356340f7a8cda4c7dd1b09dc213478328a6d05f51f22e11,noglass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n03,ef8283081686cbd95ae17eda79854c8610e194084eb266e7703c590c41fb076b,glass,fresh_development,real_one,220,440,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n04,ef8283081686cbd95ae17eda79854c8610e194084eb266e7703c590c41fb076b,offpath,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n05,ef8283081686cbd95ae17eda79854c8610e194084eb266e7703c590c41fb076b,noglass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n06,b6582497de00f43f933a2c1c1c4a5b7222983b237fde8a0fc5c3fcd097e18f56,glass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n07,b6582497de00f43f933a2c1c1c4a5b7222983b237fde8a0fc5c3fcd097e18f56,offpath,fresh_development,real_one,220,440,True,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n08,b6582497de00f43f933a2c1c1c4a5b7222983b237fde8a0fc5c3fcd097e18f56,noglass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n09,3c59cd9c83a88507e14cd630c54833ec485b9500aae6ab55802f0825445d157a,glass,fresh_development,real_one,220,440,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n10,3c59cd9c83a88507e14cd630c54833ec485b9500aae6ab55802f0825445d157a,offpath,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n11,3c59cd9c83a88507e14cd630c54833ec485b9500aae6ab55802f0825445d157a,noglass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n12,12a8f0f235d0bd6a60302217dca9c067046c62b36266b6f73c991e9ff218b09a,glass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n13,12a8f0f235d0bd6a60302217dca9c067046c62b36266b6f73c991e9ff218b09a,offpath,fresh_development,real_one,220,440,True,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n14,12a8f0f235d0bd6a60302217dca9c067046c62b36266b6f73c991e9ff218b09a,noglass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n15,be38cd0011d882f07955053af1321fbad6346f48f9137aad4edef3eea68ff495,glass,fresh_development,real_one,220,440,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n16,be38cd0011d882f07955053af1321fbad6346f48f9137aad4edef3eea68ff495,offpath,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n17,be38cd0011d882f07955053af1321fbad6346f48f9137aad4edef3eea68ff495,noglass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n18,2cab15ddf85106c984a3a70fae7caa20c4c3de7d592eb7c913a2b65f46da4101,glass,fresh_development,real_one,220,440,True,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n19,2cab15ddf85106c984a3a70fae7caa20c4c3de7d592eb7c913a2b65f46da4101,offpath,fresh_development,real_one,220,440,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n20,2cab15ddf85106c984a3a70fae7caa20c4c3de7d592eb7c913a2b65f46da4101,noglass,fresh_development,real_one,220,440,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n21,7b9d6bca7a304a1d0c1f4950774945ff15e36a23c561032d803e0e3ae2e6bce0,glass,fresh_development,real_one,220,440,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n22,7b9d6bca7a304a1d0c1f4950774945ff15e36a23c561032d803e0e3ae2e6bce0,offpath,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n23,7b9d6bca7a304a1d0c1f4950774945ff15e36a23c561032d803e0e3ae2e6bce0,noglass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n24,1ab332ec5aa8efc38947cbe7ff9b85214443070686c44099c2f1f6303b3c7119,glass,fresh_development,real_one,220,440,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n25,1ab332ec5aa8efc38947cbe7ff9b85214443070686c44099c2f1f6303b3c7119,offpath,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n26,1ab332ec5aa8efc38947cbe7ff9b85214443070686c44099c2f1f6303b3c7119,noglass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n27,dab82e299d89408da6be5fbba460811a9de7f0b3690bf437f730e4db3d5bd517,glass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n28,dab82e299d89408da6be5fbba460811a9de7f0b3690bf437f730e4db3d5bd517,offpath,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n29,dab82e299d89408da6be5fbba460811a9de7f0b3690bf437f730e4db3d5bd517,noglass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n30,cdaa783a4c54d40973e9684769d0544dcb621b535a49d156eec403038ccab9ff,glass,fresh_development,real_one,220,440,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n31,cdaa783a4c54d40973e9684769d0544dcb621b535a49d156eec403038ccab9ff,offpath,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n32,cdaa783a4c54d40973e9684769d0544dcb621b535a49d156eec403038ccab9ff,noglass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n33,27c048dea06d4e319ccf5fc1770c38eff3078f226df91f98fe32b5c5957efb91,glass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n34,27c048dea06d4e319ccf5fc1770c38eff3078f226df91f98fe32b5c5957efb91,offpath,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n35,27c048dea06d4e319ccf5fc1770c38eff3078f226df91f98fe32b5c5957efb91,noglass,fresh_development,real_one,220,440,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n00,9b7248dace9d27137356340f7a8cda4c7dd1b09dc213478328a6d05f51f22e11,glass,fresh_development,pseudo_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n01,9b7248dace9d27137356340f7a8cda4c7dd1b09dc213478328a6d05f51f22e11,offpath,fresh_development,pseudo_one,220,220,True,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n02,9b7248dace9d27137356340f7a8cda4c7dd1b09dc213478328a6d05f51f22e11,noglass,fresh_development,pseudo_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n03,ef8283081686cbd95ae17eda79854c8610e194084eb266e7703c590c41fb076b,glass,fresh_development,pseudo_one,220,220,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n04,ef8283081686cbd95ae17eda79854c8610e194084eb266e7703c590c41fb076b,offpath,fresh_development,pseudo_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n05,ef8283081686cbd95ae17eda79854c8610e194084eb266e7703c590c41fb076b,noglass,fresh_development,pseudo_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n06,b6582497de00f43f933a2c1c1c4a5b7222983b237fde8a0fc5c3fcd097e18f56,glass,fresh_development,pseudo_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n07,b6582497de00f43f933a2c1c1c4a5b7222983b237fde8a0fc5c3fcd097e18f56,offpath,fresh_development,pseudo_one,220,220,True,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
n08,b6582497de00f43f933a2c1c1c4a5b7222983b237fde8a0fc5c3fcd097e18f56,noglass,fresh_development,pseudo_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n09,3c59cd9c83a88507e14cd630c54833ec485b9500aae6ab55802f0825445d157a,glass,fresh_development,pseudo_one,220,220,False,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
n10,3c59cd9c83a88507e14cd630c54833ec485b9500aae6ab55802f0825445d157a,offpath,fresh_development,pseudo_one,220,220,False,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
